# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
 100    4.137581e+02    5.062184e+03   -4.573275e+02    3.211156e+01    1.309913e+02    1.479002e+03    4.008879e+02    4.961114e+03   -4.514354e+02    3.367368e+01    1.255078e+02    1.409189e+03
 101    4.008879e+02    4.961114e+03   -4.514354e+02    3.367368e+01    1.255078e+02    1.409189e+03    3.876389e+02    4.857272e+03   -4.449197e+02    3.554175e+01    1.199888e+02    1.340906e+03
 102    3.876389e+02    4.857272e+03   -4.449197e+02    3.554175e+01    1.199888e+02    1.340906e+03    3.739902e+02    4.750841e+03   -4.377456e+02    3.756599e+01    1.144462e+02    1.274175e+03
 103    3.739902e+02    4.750841e+03   -4.377456e+02    3.756599e+01    1.144462e+02    1.274175e+03    3.598647e+02    4.640637e+03   -4.295818e+02    3.958221e+01    1.087794e+02    1.208268e+03
 104    3.598647e+02    4.640637e+03   -4.295818e+02    3.958221e+01    1.087794e+02    1.208268e+03    3.451876e+02    4.525830e+03   -4.202118e+02    4.142981e+01    1.029372e+02    1.142703e+03
 105    3.451876e+02    4.525830e+03   -4.202118e+02    4.142981e+01    1.029372e+02    1.142703e+03    3.299754e+02    4.408661e+03   -4.099869e+02    4.302472e+01    9.708452e+01    1.078595e+03
 106    3.299754e+02    4.408661e+03   -4.099869e+02    4.302472e+01    9.708452e+01    1.078595e+03    3.142046e+02    4.291938e+03   -3.992239e+02    4.434068e+01    9.136834e+01    1.017172e+03
 107    3.142046e+02    4.291938e+03   -3.992239e+02    4.434068e+01    9.136834e+01    1.017172e+03    2.975171e+02    4.170362e+03   -3.875099e+02    4.520474e+01    8.557875e+01    9.557010e+02
 108    2.975171e+02    4.170362e+03   -3.875099e+02    4.520474e+01    8.557875e+01    9.557010e+02    2.794339e+02    4.033482e+03   -3.740162e+02    4.531492e+01    7.933978e+01    8.894749e+02
 109    2.794339e+02    4.033482e+03   -3.740162e+02    4.531492e+01    7.933978e+01    8.894749e+02    2.597534e+02    3.878031e+03   -3.585374e+02    4.453644e+01    7.261148e+01    8.176498e+02
 110    2.597534e+02    3.878031e+03   -3.585374e+02    4.453644e+01    7.261148e+01    8.176498e+02    2.384438e+02    3.715183e+03   -3.420731e+02    4.310115e+01    6.586318e+01    7.453698e+02
 111    2.384438e+02    3.715183e+03   -3.420731e+02    4.310115e+01    6.586318e+01    7.453698e+02    2.148891e+02    3.549089e+03   -3.250312e+02    4.106907e+01    5.921058e+01    6.736858e+02
 112    2.148891e+02    3.549089e+03   -3.250312e+02    4.106907e+01    5.921058e+01    6.736858e+02    1.884448e+02    3.350357e+03   -3.049104e+02    3.774138e+01    5.169383e+01    5.913377e+02
 113    1.884448e+02    3.350357e+03   -3.049104e+02    3.774138e+01    5.169383e+01    5.913377e+02    1.601814e+02    3.079339e+03   -2.783561e+02    3.245808e+01    4.251282e+01    4.889801e+02
 114    1.601814e+02    3.079339e+03   -2.783561e+02    3.245808e+01    4.251282e+01    4.889801e+02    1.314744e+02    2.728469e+03   -2.449370e+02    2.563882e+01    3.231065e+01    3.736858e+02
 115    1.314744e+02    2.728469e+03   -2.449370e+02    2.563882e+01    3.231065e+01    3.736858e+02    1.026529e+02    2.322602e+03   -2.070961e+02    1.838605e+01    2.245213e+01    2.609163e+02
 116    1.026529e+02    2.322602e+03   -2.070961e+02    1.838605e+01    2.245213e+01    2.609163e+02    7.317133e+01    1.891608e+03   -1.673804e+02    1.159934e+01    1.381882e+01    1.612408e+02
 117    7.317133e+01    1.891608e+03   -1.673804e+02    1.159934e+01    1.381882e+01    1.612408e+02    4.202910e+01    1.454389e+03   -1.273072e+02    5.550626e+00    6.493334e+00    7.601392e+01
 118    4.202910e+01    1.454389e+03   -1.273072e+02    5.550626e+00    6.493334e+00    7.601392e+01    8.815508e+00    9.861691e+02   -8.482048e+01   -5.230910e-01   -6.065460e-01   -7.106399e+00
 119    8.815508e+00    9.861691e+02   -8.482048e+01   -5.230910e-01   -6.065460e-01   -7.106399e+00    0.000000e+00    0.000000e+00    0.000000e+00    2.255508e-17   -2.448060e-17   -1.323755e-15
